"state","year","quarter","district","registered_user","app_open"
"manipur",2023,1,"amenglong ","12843","2800286"
"manipur",2023,1,"kamjong ","2411","903645"
"manipur",2023,1,"handel ","10406","1538087"
"manipur",2023,1,"bishnupur ","44031","1311460"
"manipur",2023,1,"enapati ","2658","8444325"
"manipur",2023,1,"pherzawl ","1020","401858"
"manipur",2023,1,"hurachandpur ","38361","1887069"
"manipur",2023,1,"engnoupal ","9712","1181144"
"manipur",2023,1,"mphal west ","151777","1355662"
"manipur",2023,2,"kangpokpi ","32306","1285640"
"manipur",2023,2,"noney ","5653","441243"
"manipur",2023,2,"mphal east ","102530","491362"
"manipur",2023,2,"houbal ","48169","296300"
"manipur",2023,2,"kakching ","21613","71039"
"manipur",2023,2,"jiribam ","8764","382675"
"manipur",2023,2,"amenglong ","13463","1365881"
"manipur",2023,2,"kamjong ","2579","244539"
"manipur",2023,2,"handel ","10941","450475"
"manipur",2023,2,"bishnupur ","46010","653220"
"manipur",2023,2,"enapati ","2804","5262391"
"manipur",2023,2,"pherzawl ","1095","344045"
"manipur",2023,2,"hurachandpur ","40043","864723"
"manipur",2023,2,"engnoupal ","10160","283610"
"manipur",2023,2,"mphal west ","157911","566319"
"meghalaya",2018,1,"north garo hills ","254","0"
"meghalaya",2018,1,"outh west khasi hills ","55","0"
"meghalaya",2018,1,"west garo hills ","3671","0"
"meghalaya",2018,1,"outh garo hills ","343","0"
"meghalaya",2018,1,"east jaintia hills ","1419","0"
"meghalaya",2018,1,"outh west garo hills ","299","0"
"meghalaya",2018,1,"east khasi hills ","9310","0"
"meghalaya",2018,1,"east garo hills ","236","0"
"meghalaya",2018,1,"bhoi ","1891","0"
"meghalaya",2018,1,"west jaintia hills ","736","0"
"meghalaya",2018,1,"west khasi hills ","299","0"
"meghalaya",2018,2,"north garo hills ","445","0"
"meghalaya",2018,2,"outh west khasi hills ","110","0"
"meghalaya",2018,2,"west garo hills ","5289","0"
"meghalaya",2018,2,"outh garo hills ","530","0"
"meghalaya",2018,2,"east jaintia hills ","2051","0"
"meghalaya",2018,2,"outh west garo hills ","485","0"
"meghalaya",2018,2,"east khasi hills ","12907","0"
"meghalaya",2018,2,"east garo hills ","437","0"
"meghalaya",2018,2,"bhoi ","2869","0"
"meghalaya",2018,2,"west jaintia hills ","1023","0"
"meghalaya",2018,2,"west khasi hills ","472","0"
"meghalaya",2018,3,"north garo hills ","737","0"
"meghalaya",2018,3,"outh west khasi hills ","177","0"
"meghalaya",2018,3,"west garo hills ","7529","0"
"meghalaya",2018,3,"outh garo hills ","821","0"
"meghalaya",2018,3,"east jaintia hills ","2886","0"
"meghalaya",2018,3,"outh west garo hills ","810","0"
"meghalaya",2018,3,"east khasi hills ","17543","0"
"meghalaya",2018,3,"east garo hills ","694","0"
"meghalaya",2018,3,"bhoi ","3889","0"
"meghalaya",2018,3,"west jaintia hills ","1465","0"
"meghalaya",2018,3,"west khasi hills ","730","0"
"meghalaya",2018,4,"north garo hills ","1092","0"
"meghalaya",2018,4,"outh west khasi hills ","253","0"
"meghalaya",2018,4,"west garo hills ","10445","0"
"meghalaya",2018,4,"outh garo hills ","1057","0"
"meghalaya",2018,4,"east jaintia hills ","3735","0"
"meghalaya",2018,4,"outh west garo hills ","1115","0"
"meghalaya",2018,4,"east khasi hills ","22845","0"
"meghalaya",2018,4,"east garo hills ","1067","0"
"meghalaya",2018,4,"bhoi ","5207","0"
"meghalaya",2018,4,"west jaintia hills ","1861","0"
"meghalaya",2018,4,"west khasi hills ","957","0"
"meghalaya",2019,1,"north garo hills ","1482","0"
"meghalaya",2019,1,"outh west khasi hills ","329","0"
"meghalaya",2019,1,"west garo hills ","12932","0"
"meghalaya",2019,1,"outh garo hills ","1296","0"
"meghalaya",2019,1,"east jaintia hills ","4643","0"
"meghalaya",2019,1,"outh west garo hills ","1434","0"
"meghalaya",2019,1,"east khasi hills ","27937","0"
"meghalaya",2019,1,"east garo hills ","1424","0"
"meghalaya",2019,1,"bhoi ","6543","0"
"meghalaya",2019,1,"west jaintia hills ","2276","0"
"meghalaya",2019,1,"west khasi hills ","1191","0"
"meghalaya",2019,2,"north garo hills ","1965","8905"
"meghalaya",2019,2,"outh west khasi hills ","448","2506"
"meghalaya",2019,2,"west garo hills ","15673","72876"
"meghalaya",2019,2,"outh garo hills ","1640","7558"
"meghalaya",2019,2,"east jaintia hills ","5580","38147"
"meghalaya",2019,2,"outh west garo hills ","1902","9442"
"meghalaya",2019,2,"east khasi hills ","33377","175058"
"meghalaya",2019,2,"east garo hills ","1855","9573"
"meghalaya",2019,2,"bhoi ","7894","51958"
"meghalaya",2019,2,"west jaintia hills ","2846","11316"
"meghalaya",2019,2,"west khasi hills ","1566","8425"
"meghalaya",2019,3,"north garo hills ","2403","32901"
"meghalaya",2019,3,"outh west khasi hills ","521","10278"
"meghalaya",2019,3,"west garo hills ","18509","258510"
"meghalaya",2019,3,"outh garo hills ","2020","27451"
"meghalaya",2019,3,"east jaintia hills ","6371","131205"
"meghalaya",2019,3,"outh west garo hills ","2306","36115"
"meghalaya",2019,3,"east khasi hills ","38761","608108"
"meghalaya",2019,3,"east garo hills ","2313","32036"
"meghalaya",2019,3,"bhoi ","9007","185794"
"meghalaya",2019,3,"west jaintia hills ","3346","38914"
"meghalaya",2019,3,"west khasi hills ","1838","26502"
"meghalaya",2019,4,"north garo hills ","2871","39381"
"meghalaya",2019,4,"outh west khasi hills ","619","12271"
"meghalaya",2019,4,"west garo hills ","21300","279541"
"meghalaya",2019,4,"outh garo hills ","2434","30886"
"meghalaya",2019,4,"east jaintia hills ","7343","145362"
"meghalaya",2019,4,"outh west garo hills ","2757","41158"
"meghalaya",2019,4,"east khasi hills ","43484","626975"
"meghalaya",2019,4,"east garo hills ","2788","37883"
"meghalaya",2019,4,"bhoi ","10308","204050"
"meghalaya",2019,4,"west jaintia hills ","3946","47102"
"meghalaya",2019,4,"west khasi hills ","2180","25933"
"meghalaya",2020,1,"north garo hills ","3311","45211"
"meghalaya",2020,1,"outh west khasi hills ","724","14636"
"meghalaya",2020,1,"west garo hills ","24124","338577"
"meghalaya",2020,1,"outh garo hills ","2810","43923"
"meghalaya",2020,1,"east jaintia hills ","8368","174603"
"meghalaya",2020,1,"outh west garo hills ","3234","50775"
"meghalaya",2020,1,"east khasi hills ","49251","671640"
"meghalaya",2020,1,"east garo hills ","3251","47574"
"meghalaya",2020,1,"bhoi ","11689","234367"
"meghalaya",2020,1,"west jaintia hills ","4530","59509"
"meghalaya",2020,1,"west khasi hills ","2522","35396"
"meghalaya",2020,2,"north garo hills ","4318","75310"
"meghalaya",2020,2,"outh west khasi hills ","934","21859"
"meghalaya",2020,2,"west garo hills ","29492","479767"
"meghalaya",2020,2,"outh garo hills ","3590","61880"
"meghalaya",2020,2,"east jaintia hills ","9695","208825"
"meghalaya",2020,2,"outh west garo hills ","4266","89389"
"meghalaya",2020,2,"east khasi hills ","57322","821770"
"meghalaya",2020,2,"east garo hills ","4132","73258"
"meghalaya",2020,2,"bhoi ","13550","231180"
"meghalaya",2020,2,"west jaintia hills ","5717","87706"
"meghalaya",2020,2,"west khasi hills ","3195","54309"
"meghalaya",2020,3,"north garo hills ","5242","81708"
"meghalaya",2020,3,"outh west khasi hills ","1169","22236"
"meghalaya",2020,3,"west garo hills ","34201","541797"
"meghalaya",2020,3,"outh garo hills ","4370","72019"
"meghalaya",2020,3,"east jaintia hills ","11084","213957"
"meghalaya",2020,3,"outh west garo hills ","5082","86439"
"meghalaya",2020,3,"east khasi hills ","65268","878005"
"meghalaya",2020,3,"east garo hills ","5002","81354"
"meghalaya",2020,3,"bhoi ","15427","256534"
"meghalaya",2020,3,"west jaintia hills ","6997","95731"
"meghalaya",2020,3,"west khasi hills ","3899","54754"
"meghalaya",2020,4,"north garo hills ","5914","92098"
"meghalaya",2020,4,"outh west khasi hills ","1364","26083"
"meghalaya",2020,4,"west garo hills ","37988","606770"
"meghalaya",2020,4,"outh garo hills ","5006","78371"
"meghalaya",2020,4,"east jaintia hills ","12337","244254"
"meghalaya",2020,4,"outh west garo hills ","5772","90481"
"meghalaya",2020,4,"east khasi hills ","72639","1022983"
"meghalaya",2020,4,"east garo hills ","5777","92633"
"meghalaya",2020,4,"bhoi ","17198","324447"
"meghalaya",2020,4,"west jaintia hills ","7968","105256"
"meghalaya",2020,4,"west khasi hills ","4484","62541"
"meghalaya",2021,1,"north garo hills ","6392","87414"
"meghalaya",2021,1,"outh west khasi hills ","1479","25803"
"meghalaya",2021,1,"west garo hills ","40993","624759"
"meghalaya",2021,1,"outh garo hills ","5439","81330"
"meghalaya",2021,1,"east jaintia hills ","13460","304466"
"meghalaya",2021,1,"outh west garo hills ","6276","81312"
"meghalaya",2021,1,"east khasi hills ","78429","1079909"
"meghalaya",2021,1,"east garo hills ","6237","84371"
"meghalaya",2021,1,"bhoi ","18641","402509"
"meghalaya",2021,1,"west jaintia hills ","8665","98578"
"meghalaya",2021,1,"west khasi hills ","4858","68575"
"meghalaya",2021,2,"north garo hills ","6951","373360"
"meghalaya",2021,2,"outh west khasi hills ","1616","186895"
"meghalaya",2021,2,"west garo hills ","44151","1729335"
"meghalaya",2021,2,"outh garo hills ","5922","423241"
"meghalaya",2021,2,"east jaintia hills ","14530","750075"
"meghalaya",2021,2,"outh west garo hills ","6835","368339"
"meghalaya",2021,2,"east khasi hills ","84124","1511469"
"meghalaya",2021,2,"east garo hills ","6754","388838"
"meghalaya",2021,2,"bhoi ","20098","773596"
"meghalaya",2021,2,"west jaintia hills ","9409","426978"
"meghalaya",2021,2,"west khasi hills ","5296","358678"
"meghalaya",2021,3,"north garo hills ","7584","514829"
"meghalaya",2021,3,"outh west khasi hills ","1802","266385"
"meghalaya",2021,3,"west garo hills ","47869","2349399"
"meghalaya",2021,3,"outh garo hills ","6442","552240"
"meghalaya",2021,3,"east jaintia hills ","15847","986899"
"meghalaya",2021,3,"outh west garo hills ","7531","527856"
"meghalaya",2021,3,"east khasi hills ","90505","2044296"
"meghalaya",2021,3,"east garo hills ","7389","652951"
"meghalaya",2021,3,"bhoi ","21875","973925"
"meghalaya",2021,3,"west jaintia hills ","10337","591674"
"meghalaya",2021,3,"west khasi hills ","5884","492502"
"meghalaya",2021,4,"north garo hills ","8212","217752"
"meghalaya",2021,4,"outh west khasi hills ","1986","47102"
"meghalaya",2021,4,"west garo hills ","51617","1414661"
"meghalaya",2021,4,"outh garo hills ","7005","153237"
"meghalaya",2021,4,"east jaintia hills ","17115","672885"
"meghalaya",2021,4,"outh west garo hills ","8197","209067"
"meghalaya",2021,4,"east khasi hills ","96942","1850500"
"meghalaya",2021,4,"east garo hills ","8015","210176"
"meghalaya",2021,4,"bhoi ","23562","898927"
"meghalaya",2021,4,"west jaintia hills ","11189","221642"
"meghalaya",2021,4,"west khasi hills ","6428","152645"
"meghalaya",2022,1,"north garo hills ","8795","1305426"
"meghalaya",2022,1,"outh west khasi hills ","2130","919454"
"meghalaya",2022,1,"west garo hills ","55028","5145619"
"meghalaya",2022,1,"outh garo hills ","7508","1362153"
"meghalaya",2022,1,"east jaintia hills ","18301","2282567"
"meghalaya",2022,1,"outh west garo hills ","8758","1573185"
"meghalaya",2022,1,"east khasi hills ","102838","3580903"
"meghalaya",2022,1,"east garo hills ","8578","1693715"
"meghalaya",2022,1,"bhoi ","25112","2465091"
"meghalaya",2022,1,"west jaintia hills ","11952","1483829"
"meghalaya",2022,1,"west khasi hills ","6839","1822164"
"meghalaya",2022,2,"north garo hills ","9312","1591079"
"meghalaya",2022,2,"outh west khasi hills ","2239","967828"
"meghalaya",2022,2,"west garo hills ","58178","5515309"
"meghalaya",2022,2,"outh garo hills ","7922","1552068"
"meghalaya",2022,2,"east jaintia hills ","19314","2579775"
"meghalaya",2022,2,"outh west garo hills ","9266","2085169"
"meghalaya",2022,2,"east khasi hills ","108330","4295381"
"meghalaya",2022,2,"east garo hills ","9052","1824456"
"meghalaya",2022,2,"bhoi ","26541","3111276"
"meghalaya",2022,2,"west jaintia hills ","12593","1661994"
"meghalaya",2022,2,"west khasi hills ","7196","2274657"
"meghalaya",2022,3,"north garo hills ","9773","1455727"
"meghalaya",2022,3,"outh west khasi hills ","2308","1476090"
"meghalaya",2022,3,"west garo hills ","61273","6088916"
"meghalaya",2022,3,"outh garo hills ","8265","1884547"
"meghalaya",2022,3,"east jaintia hills ","20320","2781426"
"meghalaya",2022,3,"outh west garo hills ","9735","1989507"
"meghalaya",2022,3,"east khasi hills ","113816","5964535"
"meghalaya",2022,3,"east garo hills ","9484","2483744"
"meghalaya",2022,3,"bhoi ","27844","4219195"
"meghalaya",2022,3,"west jaintia hills ","13176","1931694"
"meghalaya",2022,3,"west khasi hills ","7493","2320754"
"meghalaya",2022,4,"north garo hills ","10145","337500"
"meghalaya",2022,4,"outh west khasi hills ","2366","71535"
"meghalaya",2022,4,"west garo hills ","63792","2577134"
"meghalaya",2022,4,"outh garo hills ","8553","345912"
"meghalaya",2022,4,"east jaintia hills ","21201","1128114"
"meghalaya",2022,4,"outh west garo hills ","10062","354549"
"meghalaya",2022,4,"east khasi hills ","118978","2783731"
"meghalaya",2022,4,"east garo hills ","9846","353379"
"meghalaya",2022,4,"bhoi ","29041","1539014"
"meghalaya",2022,4,"west jaintia hills ","13633","372211"
"meghalaya",2022,4,"west khasi hills ","7705","242845"
"meghalaya",2023,1,"north garo hills ","10580","1741732"
"meghalaya",2023,1,"outh west khasi hills ","2429","1569432"
"meghalaya",2023,1,"west garo hills ","66808","8814912"
"meghalaya",2023,1,"outh garo hills ","8897","3233097"
"meghalaya",2023,1,"east jaintia hills ","22122","4590552"
"meghalaya",2023,1,"outh west garo hills ","10504","2096173"
"meghalaya",2023,1,"east khasi hills ","124181","6379175"
"meghalaya",2023,1,"east garo hills ","10235","4334534"
"meghalaya",2023,1,"bhoi ","30369","6094267"
"meghalaya",2023,1,"west jaintia hills ","14218","2830443"
"meghalaya",2023,1,"west khasi hills ","7981","3002602"
"meghalaya",2023,2,"north garo hills ","11135","2256400"
"meghalaya",2023,2,"outh west khasi hills ","2566","889458"
"meghalaya",2023,2,"west garo hills ","69925","11973323"
"meghalaya",2023,2,"outh garo hills ","9386","2429485"
"meghalaya",2023,2,"east jaintia hills ","23231","5209244"
"meghalaya",2023,2,"outh west garo hills ","11073","2321365"
"meghalaya",2023,2,"east khasi hills ","129260","6393250"
"meghalaya",2023,2,"east garo hills ","10727","4155166"
"meghalaya",2023,2,"bhoi ","31744","6500712"
"meghalaya",2023,2,"west jaintia hills ","14912","2861681"
"meghalaya",2023,2,"west khasi hills ","8423","2347150"
"mizoram",2018,1,"erchhip ","299","0"
"mizoram",2018,1,"aizawl ","4550","0"
"mizoram",2018,1,"lunglei ","879","0"
"mizoram",2018,1,"mamit ","316","0"
"mizoram",2018,1,"lawngtlai ","474","0"
"mizoram",2018,1,"kolasib ","486","0"
"mizoram",2018,1,"hamphai ","358","0"
"mizoram",2018,1,"aiha ","231","0"
"mizoram",2018,2,"erchhip ","440","0"
"mizoram",2018,2,"aizawl ","6211","0"
"mizoram",2018,2,"lunglei ","1241","0"
"mizoram",2018,2,"mamit ","435","0"
"mizoram",2018,2,"lawngtlai ","607","0"
"mizoram",2018,2,"kolasib ","692","0"
"mizoram",2018,2,"hamphai ","501","0"
"mizoram",2018,2,"aiha ","295","0"
"mizoram",2018,3,"erchhip ","633","0"
"mizoram",2018,3,"aizawl ","8460","0"
"mizoram",2018,3,"lunglei ","1751","0"
"mizoram",2018,3,"mamit ","599","0"
"mizoram",2018,3,"lawngtlai ","922","0"
"mizoram",2018,3,"kolasib ","1012","0"
"mizoram",2018,3,"hamphai ","729","0"
"mizoram",2018,3,"aiha ","396","0"
"mizoram",2018,4,"erchhip ","857","0"
"mizoram",2018,4,"aizawl ","11131","0"
"mizoram",2018,4,"lunglei ","2391","0"
"mizoram",2018,4,"mamit ","835","0"
"mizoram",2018,4,"lawngtlai ","1254","0"
"mizoram",2018,4,"kolasib ","1393","0"
"mizoram",2018,4,"hamphai ","1001","0"
"mizoram",2018,4,"aiha ","503","0"
"mizoram",2019,1,"erchhip ","1047","0"
"mizoram",2019,1,"aizawl ","13422","0"
"mizoram",2019,1,"lunglei ","2910","0"
"mizoram",2019,1,"mamit ","1096","0"
"mizoram",2019,1,"lawngtlai ","1648","0"
"mizoram",2019,1,"kolasib ","1730","0"
"mizoram",2019,1,"hamphai ","1179","0"
"mizoram",2019,1,"aiha ","638","0"
"mizoram",2019,2,"erchhip ","1295","6610"
"mizoram",2019,2,"aizawl ","15934","70288"
"mizoram",2019,2,"lunglei ","3575","18099"
"mizoram",2019,2,"mamit ","1428","8927"
"mizoram",2019,2,"lawngtlai ","2133","10945"
"mizoram",2019,2,"kolasib ","2120","10299"
"mizoram",2019,2,"hamphai ","1429","4109"
"mizoram",2019,2,"aiha ","782","3748"
"mizoram",2019,3,"erchhip ","1512","24464"
"mizoram",2019,3,"aizawl ","18992","240545"
"mizoram",2019,3,"lunglei ","4197","61478"
"mizoram",2019,3,"mamit ","1655","30424"
"mizoram",2019,3,"lawngtlai ","2647","34294"
"mizoram",2019,3,"kolasib ","2497","35460"
"mizoram",2019,3,"hamphai ","1733","16362"
"mizoram",2019,3,"aiha ","901","14807"
"mizoram",2019,4,"erchhip ","1735","27104"
"mizoram",2019,4,"aizawl ","21865","272225"
"mizoram",2019,4,"lunglei ","4926","69976"
"mizoram",2019,4,"mamit ","1996","38555"
"mizoram",2019,4,"lawngtlai ","3255","40784"
"mizoram",2019,4,"kolasib ","2929","45961"
"mizoram",2019,4,"hamphai ","2067","21506"
"mizoram",2019,4,"aiha ","1036","13057"
"mizoram",2020,1,"erchhip ","1992","32938"
"mizoram",2020,1,"aizawl ","25253","311082"
"mizoram",2020,1,"lunglei ","5778","88472"
"mizoram",2020,1,"mamit ","2379","47970"
"mizoram",2020,1,"lawngtlai ","3996","63102"
"mizoram",2020,1,"kolasib ","3360","54171"
"mizoram",2020,1,"hamphai ","2448","27677"
"mizoram",2020,1,"aiha ","1293","19271"
"mizoram",2020,2,"erchhip ","2379","36361"
"mizoram",2020,2,"aizawl ","29637","335207"
"mizoram",2020,2,"lunglei ","7006","108200"
"mizoram",2020,2,"mamit ","2911","57414"
"mizoram",2020,2,"lawngtlai ","4977","86175"
"mizoram",2020,2,"kolasib ","4022","58398"
"mizoram",2020,2,"hamphai ","3052","33178"
"mizoram",2020,2,"aiha ","1590","24375"
"mizoram",2020,3,"erchhip ","2871","42356"
"mizoram",2020,3,"aizawl ","36225","447023"
"mizoram",2020,3,"lunglei ","8442","125325"
"mizoram",2020,3,"mamit ","3597","63884"
"mizoram",2020,3,"lawngtlai ","6412","113452"
"mizoram",2020,3,"kolasib ","4923","62203"
"mizoram",2020,3,"hamphai ","3883","43126"
"mizoram",2020,3,"aiha ","1962","27496"
